location_id,city/town,latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
0,Otsu,34.973637,135.85768,97.0,0,GMT,GMT
1,Hikone,35.32513,136.26599,90.0,0,GMT,GMT
2,Nagahama,35.32513,136.26599,93.0,0,GMT,GMT
3,Shigaraki,34.83304,136.19772,243.0,0,GMT,GMT

location_id,time,apparent_temperature_max (°C),apparent_temperature_min (°C),precipitation_sum (mm),rain_sum (mm),snowfall_sum (cm),precipitation_hours (h),wind_speed_10m_max (km/h),wind_gusts_10m_max (km/h)
1,2021-06-24,29.6,21.9,7.10,7.10,0.00,9.0,11.4,28.8
1,2021-06-25,30.0,21.7,15.70,15.70,0.00,12.0,12.6,28.4
1,2021-06-26,28.1,23.4,3.30,3.30,0.00,11.0,11.9,25.2
1,2021-06-27,27.6,22.7,1.40,1.40,0.00,10.0,6.6,18.7
1,2021-06-28,30.3,23.2,3.70,3.70,0.00,12.0,12.1,25.9
1,2021-06-29,28.0,21.4,0.30,0.30,0.00,3.0,16.9,34.9
1,2021-06-30,31.5,22.9,25.80,25.80,0.00,21.0,17.0,33.5
1,2021-07-01,29.1,22.4,10.00,10.00,0.00,8.0,20.3,37.8
1,2021-07-02,32.7,27.9,86.90,86.90,0.00,21.0,13.6,29.9
1,2021-07-03,31.1,26.5,9.90,9.90,0.00,10.0,19.5,39.2
1,2021-07-04,33.5,28.0,15.80,15.80,0.00,15.0,19.4,48.2
1,2021-07-05,30.1,26.2,13.20,13.20,0.00,23.0,13.7,51.8
1,2021-07-06,33.6,27.1,10.50,10.50,0.00,14.0,19.8,51.5
1,2021-07-07,29.9,26.5,33.10,33.10,0.00,24.0,22.5,42.8
1,2021-07-08,30.5,28.3,25.10,25.10,0.00,24.0,17.0,40.3
1,2021-07-09,31.8,27.0,14.80,14.80,0.00,18.0,16.4,35.6
1,2021-07-10,33.7,28.0,0.00,0.00,0.00,0.0,13.4,26.6
1,2021-07-11,33.1,26.5,0.10,0.10,0.00,1.0,14.1,28.4
1,2021-07-12,31.7,26.4,5.20,5.20,0.00,12.0,6.5,26.3
1,2021-07-13,32.7,26.8,1.40,1.40,0.00,6.0,11.6,30.2
1,2021-07-14,33.1,25.5,8.90,8.90,0.00,12.0,14.8,29.5
1,2021-07-15,34.7,27.3,2.40,2.40,0.00,2.0,13.5,26.6
1,2021-07-16,33.8,25.6,0.00,0.00,0.00,0.0,18.1,34.6
1,2021-07-17,33.9,26.3,0.00,0.00,0.00,0.0,13.3,27.0
1,2021-07-18,35.0,28.9,0.10,0.10,0.00,1.0,15.8,31.3
1,2021-07-19,36.7,28.9,0.00,0.00,0.00,0.0,11.6,27.0
1,2021-07-20,37.3,28.8,0.00,0.00,0.00,0.0,11.0,23.0
1,2021-07-21,36.4,28.6,0.70,0.70,0.00,3.0,11.9,28.4
1,2021-07-22,36.3,28.1,0.00,0.00,0.00,0.0,12.3,28.1
1,2021-07-23,35.5,29.1,0.80,0.80,0.00,1.0,12.8,28.8
1,2021-07-24,36.4,28.1,1.60,1.60,0.00,6.0,13.0,28.8
1,2021-07-25,35.9,27.9,1.30,1.30,0.00,9.0,12.7,31.3
1,2021-07-26,34.4,28.3,0.00,0.00,0.00,0.0,18.3,36.4
1,2021-07-27,31.3,26.7,0.00,0.00,0.00,0.0,21.9,41.8
1,2021-07-28,31.8,29.5,2.20,2.20,0.00,15.0,12.0,26.3
1,2021-07-29,34.6,28.7,1.10,1.10,0.00,3.0,10.2,23.4
1,2021-07-30,35.4,28.4,0.80,0.80,0.00,4.0,12.3,24.1
1,2021-07-31,35.6,27.9,0.30,0.30,0.00,3.0,16.3,31.0
1,2021-08-01,36.6,29.0,7.80,7.80,0.00,8.0,14.4,29.2
1,2021-08-02,36.8,28.3,1.40,1.40,0.00,7.0,19.5,38.2
1,2021-08-03,33.3,29.6,9.10,9.10,0.00,8.0,16.8,37.1
1,2021-08-04,37.6,31.3,0.00,0.00,0.00,0.0,13.8,31.0
1,2021-08-05,39.8,29.6,2.00,2.00,0.00,3.0,11.5,22.7
1,2021-08-06,35.6,30.2,0.60,0.60,0.00,6.0,14.6,36.4
1,2021-08-07,38.5,31.8,1.00,1.00,0.00,6.0,18.9,36.7
1,2021-08-08,36.5,27.9,6.50,6.50,0.00,5.0,32.9,71.3
1,2021-08-09,31.3,22.4,27.80,27.80,0.00,19.0,45.1,93.6
1,2021-08-10,29.3,25.2,2.30,2.30,0.00,8.0,24.5,51.1
1,2021-08-11,32.3,27.8,0.00,0.00,0.00,0.0,12.9,25.6
1,2021-08-12,30.3,26.2,37.90,37.90,0.00,24.0,15.6,47.5
1,2021-08-13,29.4,25.9,85.80,85.80,0.00,24.0,25.1,67.3
1,2021-08-14,29.0,24.9,56.00,56.00,0.00,24.0,27.2,65.2
1,2021-08-15,28.4,24.2,3.40,3.40,0.00,6.0,22.0,42.8
1,2021-08-16,29.7,24.5,20.30,20.30,0.00,19.0,19.3,47.9
1,2021-08-17,29.7,25.5,11.00,11.00,0.00,10.0,21.1,46.8
1,2021-08-18,33.2,26.2,13.00,13.00,0.00,14.0,22.0,44.6
1,2021-08-19,31.6,26.9,44.40,44.40,0.00,10.0,16.7,31.3
1,2021-08-20,32.4,26.6,0.90,0.90,0.00,7.0,16.9,32.8
1,2021-08-21,31.2,27.5,1.60,1.60,0.00,8.0,18.8,34.9
1,2021-08-22,34.0,27.9,18.20,18.20,0.00,20.0,11.8,32.0
1,2021-08-23,33.0,29.5,1.50,1.50,0.00,6.0,11.4,28.8
1,2021-08-24,34.1,29.6,5.40,5.40,0.00,13.0,15.5,33.5
1,2021-08-25,34.4,29.5,0.60,0.60,0.00,3.0,16.0,30.6
1,2021-08-26,36.9,29.5,0.90,0.90,0.00,8.0,14.0,28.1
1,2021-08-27,33.4,26.8,0.00,0.00,0.00,0.0,15.3,29.5
1,2021-08-28,35.3,27.6,0.00,0.00,0.00,0.0,21.8,42.5
1,2021-08-29,34.5,28.9,0.00,0.00,0.00,0.0,12.4,26.3
1,2021-08-30,34.6,26.2,0.20,0.20,0.00,2.0,15.1,29.9
1,2021-08-31,29.0,25.9,0.00,0.00,0.00,0.0,16.8,33.8
1,2021-09-01,31.6,26.5,32.30,32.30,0.00,16.0,21.3,47.9
1,2021-09-02,29.6,24.7,8.30,8.30,0.00,13.0,14.7,30.6
1,2021-09-03,28.0,23.4,26.50,26.50,0.00,20.0,16.7,33.5
1,2021-09-04,30.9,23.5,24.20,24.20,0.00,10.0,19.4,39.2
1,2021-09-05,30.2,22.6,0.00,0.00,0.00,0.0,13.5,27.4
1,2021-09-06,27.6,22.1,0.20,0.20,0.00,2.0,16.8,33.8
1,2021-09-07,27.7,20.6,0.90,0.90,0.00,6.0,17.7,34.2
1,2021-09-08,25.9,22.6,24.20,24.20,0.00,22.0,16.4,32.8
1,2021-09-09,29.6,19.6,0.10,0.10,0.00,1.0,19.3,38.2
1,2021-09-10,29.1,24.9,0.20,0.20,0.00,2.0,6.8,25.2
1,2021-09-11,29.8,25.7,0.70,0.70,0.00,3.0,7.9,19.4
1,2021-09-12,29.3,24.1,0.00,0.00,0.00,0.0,9.7,19.8
1,2021-09-13,25.1,20.8,0.50,0.50,0.00,2.0,15.3,31.0
1,2021-09-14,25.0,22.9,7.30,7.30,0.00,17.0,7.5,15.8
1,2021-09-15,27.1,19.4,0.00,0.00,0.00,0.0,20.2,38.9
1,2021-09-16,28.8,22.0,1.10,1.10,0.00,6.0,14.4,28.1
1,2021-09-17,29.2,24.0,34.40,34.40,0.00,22.0,16.6,43.9
1,2021-09-18,29.2,21.3,2.10,2.10,0.00,6.0,21.7,44.6
1,2021-09-19,27.9,23.3,0.00,0.00,0.00,0.0,14.6,31.0
1,2021-09-20,31.1,20.0,1.20,1.20,0.00,5.0,10.0,25.9
1,2021-09-21,29.9,21.8,1.30,1.30,0.00,7.0,17.3,32.8
1,2021-09-22,32.6,23.7,9.30,9.30,0.00,11.0,14.0,37.4
1,2021-09-23,29.2,20.2,0.90,0.90,0.00,2.0,14.7,30.2
1,2021-09-24,25.5,19.0,0.00,0.00,0.00,0.0,24.1,46.4
1,2021-09-25,28.7,21.6,7.80,7.80,0.00,18.0,10.5,36.0
1,2021-09-26,24.3,18.8,3.60,3.60,0.00,7.0,8.2,18.0
1,2021-09-27,27.6,19.6,0.00,0.00,0.00,0.0,10.3,25.6
1,2021-09-28,28.5,20.9,0.10,0.10,0.00,1.0,11.2,22.0
1,2021-09-29,28.5,21.6,0.00,0.00,0.00,0.0,16.1,29.2
1,2021-09-30,29.2,22.8,1.10,1.10,0.00,5.0,19.1,35.6
1,2021-10-01,23.3,19.9,0.10,0.10,0.00,1.0,30.0,59.8
1,2021-10-02,24.6,19.4,0.00,0.00,0.00,0.0,19.4,37.4
1,2021-10-03,28.4,20.9,0.10,0.10,0.00,1.0,15.1,29.5
1,2021-10-04,29.6,22.2,0.00,0.00,0.00,0.0,11.4,25.9
1,2021-10-05,28.3,22.5,0.30,0.30,0.00,2.0,15.0,28.8
1,2021-10-06,25.9,19.3,0.70,0.70,0.00,4.0,21.4,42.5
1,2021-10-07,27.8,22.5,0.00,0.00,0.00,0.0,14.5,28.8
1,2021-10-08,29.5,22.4,0.10,0.10,0.00,1.0,11.7,27.4
1,2021-10-09,29.7,22.6,0.60,0.60,0.00,5.0,13.6,27.0
1,2021-10-10,27.8,21.4,0.00,0.00,0.00,0.0,18.1,35.3
1,2021-10-11,29.6,23.4,8.30,8.30,0.00,11.0,12.0,29.5
1,2021-10-12,26.5,23.4,5.30,5.30,0.00,7.0,14.2,30.6
1,2021-10-13,26.1,18.1,0.40,0.40,0.00,1.0,15.4,30.6
1,2021-10-14,22.7,18.5,0.00,0.00,0.00,0.0,16.0,32.4
1,2021-10-15,23.7,16.9,0.00,0.00,0.00,0.0,16.8,33.8
1,2021-10-16,26.9,10.8,17.30,17.30,0.00,15.0,29.7,56.2
1,2021-10-17,14.0,8.0,0.00,0.00,0.00,0.0,26.9,55.1
1,2021-10-18,15.3,11.8,0.00,0.00,0.00,0.0,14.2,30.6
1,2021-10-19,18.0,8.6,8.20,8.20,0.00,15.0,26.9,54.4
1,2021-10-20,10.0,7.7,0.80,0.80,0.00,7.0,33.1,62.6
1,2021-10-21,12.5,9.7,0.00,0.00,0.00,0.0,16.9,32.8
1,2021-10-22,15.8,8.6,0.00,0.00,0.00,0.0,18.8,37.4
1,2021-10-23,11.7,7.3,0.00,0.00,0.00,0.0,30.4,57.6
1,2021-10-24,16.0,12.0,0.20,0.20,0.00,1.0,9.5,21.6
1,2021-10-25,14.6,12.1,30.20,30.20,0.00,17.0,11.2,22.0
1,2021-10-26,16.6,9.8,0.00,0.00,0.00,0.0,22.4,42.5
1,2021-10-27,17.8,10.5,0.00,0.00,0.00,0.0,9.7,19.1
1,2021-10-28,15.7,5.9,0.00,0.00,0.00,0.0,23.2,45.0
1,2021-10-29,13.9,6.2,0.00,0.00,0.00,0.0,22.0,42.1
1,2021-10-30,18.2,12.0,0.80,0.80,0.00,2.0,12.7,23.4
1,2021-10-31,20.4,13.3,1.00,1.00,0.00,2.0,9.9,18.4
1,2021-11-01,19.5,11.8,0.00,0.00,0.00,0.0,11.8,22.3
1,2021-11-02,16.4,9.8,0.00,0.00,0.00,0.0,19.1,37.4
1,2021-11-03,16.1,7.2,0.00,0.00,0.00,0.0,19.6,37.1
1,2021-11-04,14.2,8.8,0.00,0.00,0.00,0.0,20.6,38.2
1,2021-11-05,14.3,6.4,0.00,0.00,0.00,0.0,18.3,34.9
1,2021-11-06,16.2,11.6,0.00,0.00,0.00,0.0,11.0,24.5
1,2021-11-07,19.9,10.7,0.00,0.00,0.00,0.0,12.2,21.2
1,2021-11-08,20.5,13.2,32.30,32.30,0.00,9.0,22.1,41.4
1,2021-11-09,12.6,6.2,1.40,1.40,0.00,9.0,23.5,45.0
1,2021-11-10,10.0,7.1,0.40,0.40,0.00,4.0,25.8,47.9
1,2021-11-11,11.4,4.7,7.80,7.60,0.14,9.0,22.3,42.8
1,2021-11-12,10.5,3.2,2.20,2.20,0.00,7.0,16.1,32.0
1,2021-11-13,12.2,6.3,0.00,0.00,0.00,0.0,16.4,29.2
1,2021-11-14,13.7,6.7,0.00,0.00,0.00,0.0,12.1,24.1
1,2021-11-15,15.1,6.7,0.00,0.00,0.00,0.0,14.7,29.2
1,2021-11-16,13.9,8.2,0.00,0.00,0.00,0.0,16.9,33.5
1,2021-11-17,12.7,6.9,0.00,0.00,0.00,0.0,13.8,27.4
1,2021-11-18,14.5,6.6,0.00,0.00,0.00,0.0,10.8,22.3
1,2021-11-19,14.6,8.7,0.00,0.00,0.00,0.0,9.4,16.9
1,2021-11-20,14.9,5.5,0.00,0.00,0.00,0.0,16.5,33.1
1,2021-11-21,16.1,12.2,0.00,0.00,0.00,0.0,19.5,34.9
1,2021-11-22,16.6,3.7,29.20,29.20,0.00,19.0,29.0,54.4
1,2021-11-23,6.0,2.8,0.70,0.70,0.00,4.0,27.3,51.8
1,2021-11-24,7.2,4.1,0.50,0.50,0.00,5.0,27.1,54.7
1,2021-11-25,11.1,4.7,0.50,0.50,0.00,3.0,17.3,32.4
1,2021-11-26,10.4,1.0,5.40,5.20,0.14,12.0,26.5,50.0
1,2021-11-27,3.9,1.3,2.00,2.00,0.00,7.0,24.1,55.1
1,2021-11-28,6.4,0.5,0.00,0.00,0.00,0.0,19.2,38.5
1,2021-11-29,9.5,2.0,0.00,0.00,0.00,0.0,14.1,25.2
1,2021-11-30,13.5,4.6,35.30,35.30,0.00,9.0,25.5,48.6
1,2021-12-01,4.8,-1.3,8.10,4.00,2.87,11.0,29.8,58.3
1,2021-12-02,6.7,0.7,0.10,0.10,0.00,1.0,16.5,33.1
1,2021-12-03,7.2,1.2,0.50,0.50,0.00,2.0,19.9,39.2
1,2021-12-04,5.0,-0.3,5.20,5.20,0.00,8.0,28.8,56.5
1,2021-12-05,6.4,2.2,1.20,1.20,0.00,1.0,15.5,31.3
1,2021-12-06,10.0,5.4,13.70,13.70,0.00,20.0,6.6,11.9
1,2021-12-07,9.6,5.9,28.10,28.10,0.00,16.0,25.8,49.0
1,2021-12-08,7.2,3.3,0.00,0.00,0.00,0.0,27.5,51.5
1,2021-12-09,11.2,3.9,0.00,0.00,0.00,0.0,10.0,18.4
1,2021-12-10,12.3,4.6,0.00,0.00,0.00,0.0,8.8,16.6
1,2021-12-11,12.4,5.4,0.00,0.00,0.00,0.0,9.2,16.6
1,2021-12-12,11.5,1.2,4.00,4.00,0.00,14.0,28.7,54.4
1,2021-12-13,3.5,-2.0,0.00,0.00,0.00,0.0,23.0,44.3
1,2021-12-14,6.5,1.5,0.00,0.00,0.00,0.0,12.6,21.2
1,2021-12-15,9.2,2.6,0.00,0.00,0.00,0.0,12.1,23.4
1,2021-12-16,11.2,5.5,20.40,20.40,0.00,13.0,14.9,29.2
1,2021-12-17,8.1,-4.8,19.60,7.50,8.47,21.0,42.5,86.4
1,2021-12-18,0.3,-3.4,7.50,1.40,4.27,15.0,23.2,49.7
1,2021-12-19,2.3,-1.6,6.60,5.30,0.91,15.0,25.5,48.6
1,2021-12-20,6.9,0.5,0.00,0.00,0.00,0.0,12.3,23.8
1,2021-12-21,10.1,2.5,0.00,0.00,0.00,0.0,13.5,27.0
1,2021-12-22,7.0,-1.8,0.00,0.00,0.00,0.0,20.3,38.9
1,2021-12-23,6.4,0.3,0.00,0.00,0.00,0.0,11.5,19.4
1,2021-12-24,10.2,4.9,3.90,3.90,0.00,5.0,16.2,31.0
1,2021-12-25,5.9,-5.6,11.00,1.60,6.58,17.0,30.9,60.5
1,2021-12-26,-2.8,-5.5,35.10,0.00,24.57,24.0,30.1,61.2
1,2021-12-27,-1.3,-2.7,16.30,4.10,8.54,23.0,25.3,56.2
1,2021-12-28,0.6,-3.5,0.20,0.20,0.00,2.0,15.7,29.5
1,2021-12-29,4.2,-1.8,0.50,0.50,0.00,3.0,22.9,38.9
1,2021-12-30,2.9,-5.3,6.50,1.50,3.50,15.0,32.3,59.4
1,2021-12-31,-3.5,-5.0,16.90,0.10,11.76,24.0,30.4,58.7
1,2022-01-01,-1.6,-5.2,0.20,0.00,0.14,1.0,28.7,52.2
1,2022-01-02,2.0,-3.3,3.40,2.00,0.98,6.0,20.7,34.6
1,2022-01-03,3.5,0.7,0.20,0.20,0.00,2.0,15.8,28.1
1,2022-01-04,1.6,-3.3,4.40,3.20,0.84,12.0,21.6,46.4
1,2022-01-05,-0.9,-2.5,0.00,0.00,0.00,0.0,22.2,41.0
1,2022-01-06,2.0,-2.3,1.20,1.20,0.00,3.0,21.4,37.8
1,2022-01-07,-0.4,-3.9,0.00,0.00,0.00,0.0,26.7,50.8
1,2022-01-08,3.9,-3.2,0.00,0.00,0.00,0.0,13.5,25.6
1,2022-01-09,5.4,-0.2,0.00,0.00,0.00,0.0,9.6,17.6
1,2022-01-10,5.0,-2.8,1.30,1.30,0.00,2.0,18.0,31.3
1,2022-01-11,4.6,-4.4,22.00,12.90,6.37,23.0,28.1,67.7
1,2022-01-12,-0.4,-4.2,6.20,1.40,3.36,17.0,30.1,60.1
1,2022-01-13,-1.5,-5.7,16.90,0.20,11.69,18.0,36.1,69.5
1,2022-01-14,-0.6,-4.1,6.90,0.40,4.55,10.0,28.6,59.8
1,2022-01-15,1.8,-3.5,0.00,0.00,0.00,0.0,14.8,25.6
1,2022-01-16,5.0,-1.2,0.00,0.00,0.00,0.0,19.6,36.0
1,2022-01-17,2.4,-4.3,16.70,1.10,10.92,16.0,25.5,56.9
1,2022-01-18,-2.1,-5.0,6.50,0.10,4.55,16.0,30.6,58.7
1,2022-01-19,0.1,-4.3,0.70,0.10,0.42,7.0,14.8,26.3
1,2022-01-20,-1.8,-4.9,4.20,0.20,2.80,17.0,29.1,53.3
1,2022-01-21,-2.3,-4.7,0.10,0.00,0.07,1.0,30.0,56.2
1,2022-01-22,0.0,-2.3,0.00,0.00,0.00,0.0,16.0,29.5
1,2022-01-23,1.7,-1.3,10.60,10.60,0.00,11.0,14.8,25.2
1,2022-01-24,0.2,-2.8,0.00,0.00,0.00,0.0,23.4,42.1
1,2022-01-25,2.3,-1.0,0.00,0.00,0.00,0.0,10.6,18.4
1,2022-01-26,4.3,-0.4,0.20,0.20,0.00,1.0,18.4,34.9
1,2022-01-27,1.1,-0.9,0.00,0.00,0.00,0.0,21.2,40.3
1,2022-01-28,2.2,-1.7,0.00,0.00,0.00,0.0,16.9,30.6
1,2022-01-29,2.3,-1.1,0.00,0.00,0.00,0.0,22.7,42.8
1,2022-01-30,3.5,-5.6,0.00,0.00,0.00,0.0,17.8,34.6
1,2022-01-31,0.7,-1.9,0.20,0.20,0.00,2.0,24.4,46.8
1,2022-02-01,2.5,-2.5,4.70,2.50,1.54,8.0,25.5,48.2
1,2022-02-02,1.5,-1.2,0.00,0.00,0.00,0.0,19.9,40.0
1,2022-02-03,1.5,-2.0,1.20,1.20,0.00,9.0,27.1,52.2
1,2022-02-04,0.2,-5.0,11.30,1.70,6.72,19.0,20.5,42.5
1,2022-02-05,-3.5,-5.8,10.00,0.00,7.00,20.0,28.8,60.8
1,2022-02-06,-2.5,-4.7,13.50,0.00,9.59,19.0,30.1,58.3
1,2022-02-07,-0.3,-4.0,0.00,0.00,0.00,0.0,16.4,31.0
1,2022-02-08,4.1,-1.9,0.00,0.00,0.00,0.0,14.7,24.8
1,2022-02-09,1.8,-1.0,0.00,0.00,0.00,0.0,12.6,23.4
1,2022-02-10,2.1,-1.8,0.40,0.40,0.00,4.0,16.1,28.8
1,2022-02-11,2.2,-1.1,0.00,0.00,0.00,0.0,21.9,41.0
1,2022-02-12,5.5,-4.7,0.00,0.00,0.00,0.0,15.1,28.4
1,2022-02-13,3.7,-1.4,6.30,6.30,0.00,10.0,8.4,15.8
1,2022-02-14,4.7,-3.0,0.00,0.00,0.00,0.0,11.1,23.4
1,2022-02-15,5.1,-3.3,3.10,2.90,0.14,7.0,22.7,42.1
1,2022-02-16,-2.0,-7.4,0.60,0.00,0.42,5.0,26.2,51.1
1,2022-02-17,-1.9,-5.8,19.90,0.00,13.93,22.0,31.3,63.7
1,2022-02-18,-0.1,-5.6,0.00,0.00,0.00,0.0,20.9,39.6
1,2022-02-19,3.1,-1.0,9.20,9.10,0.07,15.0,19.7,35.6
1,2022-02-20,-0.6,-6.4,10.80,0.90,6.93,24.0,36.5,68.0
1,2022-02-21,-2.9,-5.1,13.40,0.00,9.38,17.0,31.4,60.8
1,2022-02-22,-1.6,-4.8,7.20,0.50,4.69,22.0,34.2,64.1
1,2022-02-23,-1.9,-4.5,0.40,0.10,0.21,4.0,23.7,43.2
1,2022-02-24,-1.3,-4.2,0.40,0.00,0.28,4.0,24.7,46.4
1,2022-02-25,2.5,-2.9,0.00,0.00,0.00,0.0,19.6,36.7
1,2022-02-26,5.5,0.3,0.60,0.60,0.00,2.0,19.4,35.3
1,2022-02-27,2.7,-3.5,0.30,0.30,0.00,2.0,29.4,54.7
1,2022-02-28,8.3,-2.0,0.00,0.00,0.00,0.0,18.3,33.5
1,2022-03-01,5.3,1.6,9.30,9.30,0.00,9.0,13.4,23.8
1,2022-03-02,7.2,-1.9,0.00,0.00,0.00,0.0,15.9,29.9
1,2022-03-03,4.6,-2.3,0.00,0.00,0.00,0.0,26.9,52.2
1,2022-03-04,6.8,-0.2,0.00,0.00,0.00,0.0,12.2,22.0
1,2022-03-05,8.7,-2.5,1.70,1.20,0.35,6.0,29.3,55.8
1,2022-03-06,-0.2,-3.0,3.40,1.00,1.68,10.0,34.1,64.8
1,2022-03-07,0.9,-5.0,0.00,0.00,0.00,0.0,21.3,42.8
1,2022-03-08,3.9,-3.5,0.00,0.00,0.00,0.0,20.7,40.3
1,2022-03-09,5.2,-1.3,0.00,0.00,0.00,0.0,17.7,33.1
1,2022-03-10,9.3,-1.1,0.00,0.00,0.00,0.0,6.8,17.3
1,2022-03-11,13.3,2.6,0.00,0.00,0.00,0.0,18.2,31.7
1,2022-03-12,16.4,6.5,0.00,0.00,0.00,0.0,8.9,19.8
1,2022-03-13,17.1,8.5,6.20,6.20,0.00,8.0,17.6,34.9
1,2022-03-14,15.8,7.9,7.60,7.60,0.00,5.0,19.4,34.2
1,2022-03-15,8.0,0.4,0.00,0.00,0.00,0.0,27.3,52.6
1,2022-03-16,16.4,2.4,0.00,0.00,0.00,0.0,18.8,35.3
1,2022-03-17,9.7,3.0,0.50,0.50,0.00,2.0,17.6,35.3
1,2022-03-18,9.3,1.8,27.90,27.90,0.00,20.0,22.7,44.3
1,2022-03-19,4.2,0.4,1.50,1.50,0.00,8.0,23.7,46.1
1,2022-03-20,4.2,-0.6,0.00,0.00,0.00,0.0,22.2,42.8
1,2022-03-21,7.7,1.1,8.20,8.20,0.00,9.0,17.6,34.9
1,2022-03-22,3.4,-3.6,4.20,4.20,0.00,6.0,15.6,32.8
1,2022-03-23,7.8,2.8,2.10,2.10,0.00,6.0,9.0,22.0
1,2022-03-24,8.4,-0.4,0.00,0.00,0.00,0.0,23.2,44.3
1,2022-03-25,15.5,6.0,0.00,0.00,0.00,0.0,22.5,41.8
1,2022-03-26,12.7,6.1,33.10,33.10,0.00,22.0,31.8,60.8
1,2022-03-27,10.1,2.2,0.00,0.00,0.00,0.0,23.3,45.0
1,2022-03-28,7.1,1.6,0.00,0.00,0.00,0.0,25.2,49.0
1,2022-03-29,13.5,5.4,0.00,0.00,0.00,0.0,14.1,25.2
1,2022-03-30,17.4,9.8,1.90,1.90,0.00,4.0,12.0,27.4
1,2022-03-31,12.6,-0.0,3.70,3.70,0.00,10.0,23.6,42.8
1,2022-04-01,5.3,-3.2,0.00,0.00,0.00,0.0,28.0,52.9
1,2022-04-02,9.5,3.4,1.10,1.10,0.00,7.0,11.6,26.3
1,2022-04-03,9.9,5.4,0.60,0.60,0.00,4.0,12.9,25.9
1,2022-04-04,10.9,4.4,0.00,0.00,0.00,0.0,25.9,49.0
1,2022-04-05,15.4,6.0,0.00,0.00,0.00,0.0,12.8,29.5
1,2022-04-06,16.8,4.0,0.00,0.00,0.00,0.0,14.6,25.9
1,2022-04-07,19.3,6.1,0.40,0.40,0.00,2.0,23.5,41.8
1,2022-04-08,12.4,3.6,0.00,0.00,0.00,0.0,19.3,38.9
1,2022-04-09,19.7,6.8,0.00,0.00,0.00,0.0,17.9,32.0
1,2022-04-10,22.5,9.7,0.00,0.00,0.00,0.0,8.9,21.6
1,2022-04-11,23.8,10.5,0.00,0.00,0.00,0.0,11.8,20.5
1,2022-04-12,24.1,14.6,0.00,0.00,0.00,0.0,11.6,25.6
1,2022-04-13,23.6,12.4,1.20,1.20,0.00,4.0,19.6,38.2
1,2022-04-14,23.0,11.8,17.50,17.50,0.00,22.0,9.7,31.0
1,2022-04-15,12.1,5.2,3.00,3.00,0.00,16.0,26.6,48.6
1,2022-04-16,8.1,2.7,0.00,0.00,0.00,0.0,36.5,69.1
1,2022-04-17,15.6,8.8,0.10,0.10,0.00,1.0,10.4,24.8
1,2022-04-18,17.6,5.8,0.10,0.10,0.00,1.0,13.3,24.5
1,2022-04-19,15.5,6.7,0.00,0.00,0.00,0.0,21.3,40.3
1,2022-04-20,19.5,9.9,0.00,0.00,0.00,0.0,18.4,33.1
1,2022-04-21,18.1,10.3,20.50,20.50,0.00,11.0,23.0,41.4
1,2022-04-22,21.7,11.3,0.00,0.00,0.00,0.0,10.9,25.9
1,2022-04-23,20.0,12.7,0.00,0.00,0.00,0.0,22.7,42.5
1,2022-04-24,17.7,12.5,6.60,6.60,0.00,8.0,11.7,22.0
1,2022-04-25,25.2,15.3,0.10,0.10,0.00,1.0,21.9,36.0
1,2022-04-26,23.5,19.8,23.10,23.10,0.00,19.0,25.0,48.2
1,2022-04-27,20.1,7.3,0.50,0.50,0.00,1.0,18.5,35.6
1,2022-04-28,19.5,11.4,0.10,0.10,0.00,1.0,14.7,29.9
1,2022-04-29,16.2,4.4,31.60,31.60,0.00,9.0,32.2,60.8
1,2022-04-30,15.5,8.6,6.40,6.40,0.00,12.0,18.6,35.6
1,2022-05-01,13.3,4.1,10.10,10.10,0.00,6.0,18.6,34.9
1,2022-05-02,15.8,6.5,0.80,0.80,0.00,2.0,21.1,41.0
1,2022-05-03,13.7,6.8,0.00,0.00,0.00,0.0,16.1,34.6
1,2022-05-04,21.0,8.6,0.00,0.00,0.00,0.0,14.8,28.1
1,2022-05-05,23.3,12.6,0.00,0.00,0.00,0.0,16.6,30.2
1,2022-05-06,22.4,12.6,0.00,0.00,0.00,0.0,13.3,26.3
1,2022-05-07,25.5,8.9,0.20,0.20,0.00,2.0,16.8,32.0
1,2022-05-08,14.0,8.8,0.00,0.00,0.00,0.0,24.8,47.9
1,2022-05-09,13.3,9.5,1.30,1.30,0.00,5.0,10.6,23.8
1,2022-05-10,20.5,13.0,0.10,0.10,0.00,1.0,13.0,30.2
1,2022-05-11,21.3,15.2,0.70,0.70,0.00,3.0,14.0,26.6
1,2022-05-12,20.6,17.2,12.60,12.60,0.00,17.0,16.7,30.2
1,2022-05-13,23.9,17.3,29.00,29.00,0.00,20.0,18.3,38.9
1,2022-05-14,16.9,10.8,0.00,0.00,0.00,0.0,23.2,45.7
1,2022-05-15,14.8,12.2,0.00,0.00,0.00,0.0,11.2,23.4
1,2022-05-16,17.3,14.2,0.00,0.00,0.00,0.0,6.5,14.4
1,2022-05-17,18.2,10.8,0.00,0.00,0.00,0.0,5.7,17.3
1,2022-05-18,22.3,12.7,0.00,0.00,0.00,0.0,10.5,22.3
1,2022-05-19,23.7,13.4,0.00,0.00,0.00,0.0,11.0,23.8
1,2022-05-20,22.5,16.1,0.20,0.20,0.00,2.0,14.9,26.3
1,2022-05-21,21.0,13.9,1.70,1.70,0.00,8.0,11.6,21.6
